Timestamp,open,high,low,volume,close,Date
2018-03-25,8550.1038,9020.0,8384.9743,62603,8547.0,2018-03-25
2018-03-26,8393.9959,8680.0,7846.1583,117623,8453.9,2018-03-26
2018-03-27,8143.0967,8500.0,7735.6959,135771,8149.66,2018-03-27
2018-03-28,7810.9328,8211.62,7736.8624,78638,7791.7,2018-03-28
2018-03-29,7944.7397,8104.98,6921.0557,200854,7932.41,2018-03-29
2018-03-30,7098.6465,7968.0,6578.9321,212366,7088.38,2018-03-30
2018-03-31,6856.702,7302.35,6550.0,122441,6850.0,2018-03-31
2018-04-01,6968.1597,7231.73,6444.9697,148631,6928.62,2018-04-01
2018-04-02,6827.9754,7136.8258,6427.16,131402,6813.52,2018-04-02
2018-04-03,7065.6408,7520.4202,6759.96,139743,7052.76,2018-04-03
2018-04-04,7358.7821,7506.84,6728.2271,123070,7416.27,2018-04-04
2018-04-05,6806.4842,7430.0,6584.8346,131603,6799.95,2018-04-05
2018-04-06,6786.6197,6928.7,6519.0637,105664,6771.69,2018-04-06
2018-04-07,6622.4455,7085.4853,6510.0,104994,6618.33,2018-04-07
2018-04-08,6916.8375,7137.2082,6600.99,65647,6904.9,2018-04-08
2018-04-09,7013.3321,7166.477,6624.5574,116140,7027.26,2018-04-09
2018-04-10,6797.9022,7175.83,6611.49,80479,6780.1,2018-04-10
2018-04-11,6857.2144,7013.3163,6653.21,82668,6835.67,2018-04-11
2018-04-12,6955.2868,8016.0081,6762.1627,181286,6940.94,2018-04-12
2018-04-13,7930.5513,8233.8524,6758.45,176891,7923.78,2018-04-13
2018-04-14,7895.1778,8239.33,7753.32,101868,7896.92,2018-04-14
2018-04-15,8018.8872,8426.4426,7835.0,91453,8000.41,2018-04-15
2018-04-16,8363.9521,8422.8133,7901.9981,115703,8354.22,2018-04-16
2018-04-17,8077.2466,8424.99,7842.5682,99740,8048.15,2018-04-17
2018-04-18,7910.0748,8248.1034,7806.81,93261,7890.87,2018-04-18
2018-04-19,8183.7726,8313.0551,7870.35,92954,8172.84,2018-04-19
2018-04-20,8287.8438,8903.1198,8074.44,126366,8271.31,2018-04-20
2018-04-21,8873.9016,9057.603,8216.9,88943,8861.0,2018-04-21
2018-04-22,8935.3068,9060.1701,8608.0,69721,8920.71,2018-04-22
2018-04-23,8843.6293,9036.52,8760.0,65581,8789.96,2018-04-23
2018-04-24,8950.5646,9726.9489,8771.22,137039,8946.95,2018-04-24
2018-04-25,9550.5037,9737.16,8752.2022,184373,9648.0,2018-04-25
2018-04-26,8873.5378,9755.53,8658.0632,155737,8864.99,2018-04-26
2018-04-27,9271.4222,9387.6639,8647.29,105238,9274.48,2018-04-27
2018-04-28,9000.0145,9472.7451,8883.6769,87252,8921.43,2018-04-28
2018-04-29,9348.7016,9562.3272,8854.47,107702,9345.11,2018-04-29
2018-04-30,9407.4622,9538.75,9127.9935,73025,9393.99,2018-04-30
2018-05-01,9244.7227,9443.96,8835.7279,86077,9242.17,2018-05-01
2018-05-02,9071.1083,9271.0862,8815.91,63109,9066.9,2018-05-02
2018-05-03,9244.3981,9824.222,8975.23,62356,9222.0,2018-05-03
2018-05-04,9738.7446,9817.0532,9165.19,63421,9732.43,2018-05-04
2018-05-05,9705.9652,9994.2297,9527.38,85643,9696.57,2018-05-05
2018-05-06,9859.8968,9964.3958,9429.9316,85199,9823.28,2018-05-06
2018-05-07,9644.7615,9918.41,9182.3687,95084,9623.54,2018-05-07
2018-05-08,9363.5328,9634.5,9048.8144,91366,9359.52,2018-05-08
2018-05-09,9188.9685,9450.0,8972.8803,75580,9167.69,2018-05-09
2018-05-10,9314.7829,9395.5087,8974.62,62232,9308.49,2018-05-10
2018-05-11,8930.0055,9393.0,8345.6449,126810,9020.99,2018-05-11
2018-05-12,8413.0298,9018.38,8190.5122,130464,8411.42,2018-05-12
2018-05-13,8478.4676,8767.0101,8208.81,85006,8481.6,2018-05-13
2018-05-14,8686.9653,8886.1817,8280.3963,117087,8696.58,2018-05-14
2018-05-15,8672.5391,8900.9,8286.57,86649,8674.36,2018-05-15
2018-05-16,8439.026,8865.0,8113.4717,81303,8474.99,2018-05-16
2018-05-17,8334.8212,8505.33,7989.9798,86017,8346.59,2018-05-17
2018-05-18,8056.2209,8500.0,7923.9503,68400,8067.03,2018-05-18
2018-05-19,8237.9305,8415.4183,7929.53,54701,8248.87,2018-05-19
2018-05-20,8228.4359,8596.707,8141.08,57416,8231.2,2018-05-20
2018-05-21,8520.8777,8651.1181,8170.71,64031,8518.48,2018-05-21
2018-05-22,8395.8815,8589.1,7950.028,77875,8391.76,2018-05-22
2018-05-23,7983.9596,8417.65,7434.185,125744,7984.08,2018-05-23
2018-05-24,7504.638,8032.01,7316.3192,116805,7502.89,2018-05-24
2018-05-25,7580.499,7733.99,7267.24,77387,7586.88,2018-05-25
2018-05-26,7469.1654,7661.07,7300.1813,61746,7471.18,2018-05-26
2018-05-27,7341.0801,7622.87,7234.3481,51830,7335.99,2018-05-27
2018-05-28,7348.6618,7442.8893,7072.4773,80831,7347.39,2018-05-28
2018-05-29,7110.3864,7518.009,7050.5771,78921,7112.5,2018-05-29
2018-05-30,7470.4118,7566.2093,7026.9,58540,7469.45,2018-05-30
2018-05-31,7385.0771,7604.3972,7273.89,51176,7375.73,2018-05-31
2018-06-01,7492.7449,7607.9317,7330.22,49490,7492.28,2018-06-01
2018-06-02,7523.8338,7697.3513,7348.45,41682,7511.6,2018-06-02
2018-06-03,7637.3893,7775.478,7438.92,34983,7642.0,2018-06-03
2018-06-04,7713.4935,7790.69,7458.8827,43710,7703.67,2018-06-04
2018-06-05,7499.6597,7764.44,7376.5325,48654,7488.26,2018-06-05
2018-06-06,7623.1624,7697.474,7360.0,46203,7617.98,2018-06-06
2018-06-07,7657.3082,7755.5297,7482.61,37425,7658.57,2018-06-07
2018-06-08,7691.1113,7750.0,7542.3902,35607,7689.28,2018-06-08
2018-06-09,7616.6543,7697.0,7463.0694,24385,7618.11,2018-06-09
2018-06-10,7497.2385,7686.45,6634.2785,96616,7492.7,2018-06-10
2018-06-11,6772.4431,7498.0,6627.7,67526,6781.17,2018-06-11
2018-06-12,6882.0986,6919.97,6459.2252,72640,6880.61,2018-06-12
2018-06-13,6556.1384,6880.76,6132.6823,103007,6557.67,2018-06-13
2018-06-14,6304.9359,6723.5562,6120.0,91025,6307.4,2018-06-14
2018-06-15,6642.4155,6708.1,6270.69,56934,6646.1,2018-06-15
2018-06-16,6401.739,6666.66,6343.4604,36588,6390.6,2018-06-16
2018-06-17,6497.4844,6579.8011,6333.63,28275,6487.92,2018-06-17
2018-06-18,6454.0727,6834.5805,6381.2794,49428,6453.41,2018-06-18
2018-06-19,6723.9548,6855.6152,6381.25,42215,6707.5,2018-06-19
2018-06-20,6739.6746,6841.81,6566.2998,42276,6736.52,2018-06-20
2018-06-21,6766.798,6809.26,6558.95,31580,6756.58,2018-06-21
2018-06-22,6721.3417,6792.2,5936.5666,100786,6718.33,2018-06-22
2018-06-23,6075.2343,6737.97,5940.0,56352,6050.45,2018-06-23
2018-06-24,6173.2179,6267.6185,5780.5565,78764,6177.38,2018-06-24
2018-06-25,6167.4334,6356.5048,5780.0,62511,6153.4,2018-06-25
2018-06-26,6262.6212,6365.34,6062.2214,50913,6253.61,2018-06-26
2018-06-27,6093.3637,6277.0,6013.312,47981,6068.0,2018-06-27
2018-06-28,6141.7066,6181.11,5838.8186,77908,6135.64,2018-06-28
2018-06-29,5861.3507,6217.0219,5794.8144,95497,5848.33,2018-06-29
2018-06-30,6225.8936,6549.7742,5774.72,56239,6204.24,2018-06-30
2018-07-01,6439.911,6510.0,6190.28,33770,6385.71,2018-07-01
2018-07-02,6365.7061,6690.6495,6259.34,54676,6349.99,2018-07-02
2018-07-03,6634.5743,6693.9642,6270.69,41200,6612.98,2018-07-03
2018-07-04,6534.1254,6773.2447,6433.3862,36247,6507.99,2018-07-04
2018-07-05,6609.7886,6792.28,6413.2,41615,6584.25,2018-07-05
2018-07-06,6567.3501,6700.0,6445.31,34431,6533.69,2018-07-06
2018-07-07,6652.0277,6858.6787,6449.76,32624,6596.53,2018-07-07
2018-07-08,6795.3534,6823.7289,6510.0,27845,6759.99,2018-07-08
2018-07-09,6738.9902,6857.5605,6658.6382,33715,6706.6,2018-07-09
2018-07-10,6697.2122,6814.72,6309.9933,47951,6666.75,2018-07-10
2018-07-11,6362.8622,6683.9,6270.84,37576,6299.46,2018-07-11
2018-07-12,6415.1909,6415.6649,6088.6957,45295,6380.0,2018-07-12
2018-07-13,6262.1388,6380.0,6072.0,38428,6243.88,2018-07-13
2018-07-14,6221.8298,6337.25,6121.01,26524,6215.59,2018-07-14
2018-07-15,6251.0754,6389.8313,6180.0,24884,6243.98,2018-07-15
2018-07-16,6348.6254,6750.6047,6227.76,50599,6349.3,2018-07-16
2018-07-17,6733.0012,7476.153,6333.63,66733,6721.04,2018-07-17
2018-07-18,7327.4733,7576.5894,6657.95,80044,7310.71,2018-07-18
2018-07-19,7378.6664,7599.98,7239.15,60692,7378.1,2018-07-19
2018-07-20,7475.6775,7688.6909,7278.84,69084,7471.42,2018-07-20
2018-07-21,7339.0631,7696.88,7226.6182,36987,7330.84,2018-07-21
2018-07-22,7415.6397,7581.3161,7212.0,38656,7409.92,2018-07-22
2018-07-23,7403.7283,7814.7744,7336.15,77323,7396.6,2018-07-23
2018-07-24,7718.233,8499.8433,7369.86,102344,7719.62,2018-07-24
2018-07-25,8385.0038,8496.96,7691.14,76188,8403.83,2018-07-25
2018-07-26,8173.8423,8475.0,7862.7036,62853,8174.06,2018-07-26
2018-07-27,7938.1085,8314.23,7808.4086,62767,7926.0,2018-07-27
2018-07-28,8191.1163,8274.98,7798.48,33731,8183.05,2018-07-28
2018-07-29,8239.1518,8307.7242,8051.43,23772,8237.74,2018-07-29
2018-07-30,8210.5101,8299.99,7864.2169,58780,8216.74,2018-07-30
2018-07-31,8175.5777,8295.0,7655.1852,83922,8160.21,2018-07-31
2018-08-01,7732.7088,8162.37,7441.827,71374,7725.43,2018-08-01
2018-08-02,7626.6576,7761.56,7440.0,46375,7602.01,2018-08-02
2018-08-03,7532.0791,7709.98,7295.5124,38573,7536.37,2018-08-03
2018-08-04,7420.238,7542.92,6989.6135,35920,7416.98,2018-08-04
2018-08-05,7007.4277,7494.48,6903.1382,30826,7009.99,2018-08-05
2018-08-06,7080.0253,7140.1338,6834.3834,68227,7032.61,2018-08-06
2018-08-07,6937.3157,7157.93,6674.1846,113972,6936.11,2018-08-07
2018-08-08,6718.1829,7155.0,6128.0418,115431,6717.68,2018-08-08
2018-08-09,6288.9369,6717.68,6121.0,82750,6283.59,2018-08-09
2018-08-10,6518.2364,6627.0,6026.1625,99218,6543.76,2018-08-10
2018-08-11,6136.972,6584.05,5995.75,85774,6139.99,2018-08-11
2018-08-12,6222.9994,6494.13,6000.0,73350,6239.98,2018-08-12
2018-08-13,6311.6227,6543.901,6144.5153,112585,6310.82,2018-08-13
2018-08-14,6250.947,6544.37,5872.8918,141643,6252.63,2018-08-14
2018-08-15,6190.2778,6624.513,5880.0,164987,6193.62,2018-08-15
2018-08-16,6268.424,6628.5,6186.02,105655,6272.3,2018-08-16
2018-08-17,6315.3911,6587.2033,6208.37,102471,6313.51,2018-08-17
2018-08-18,6581.1763,6601.8845,6290.64,85500,6580.15,2018-08-18
2018-08-19,6389.3114,6615.0,6303.0,78899,6399.28,2018-08-19
2018-08-20,6481.6345,6545.0,6234.414,101491,6481.99,2018-08-20
2018-08-21,6254.2365,6522.99,6215.7665,95624,6260.82,2018-08-21
2018-08-22,6480.4116,6850.8455,6246.05,148763,6479.27,2018-08-22
2018-08-23,6362.0347,6906.81,6250.0,89540,6355.76,2018-08-23
2018-08-24,6525.3111,6718.4385,6344.8,82159,6525.01,2018-08-24
2018-08-25,6689.6481,6793.0242,6445.32,57480,6692.94,2018-08-25
2018-08-26,6732.9728,6800.0,6564.7624,59409,6732.4,2018-08-26
2018-08-27,6702.9593,6939.7702,6558.95,86244,6700.46,2018-08-27
2018-08-28,6898.4279,7130.4854,6641.35,114848,6904.51,2018-08-28
2018-08-29,7077.245,7132.06,6861.17,90739,7080.94,2018-08-29
2018-08-30,7034.4798,7124.06,6791.8553,101257,7032.96,2018-08-30
2018-08-31,6984.9259,7091.5375,6792.85,90820,6984.01,2018-08-31
2018-09-01,7013.4838,7274.4589,6879.0,87677,7017.35,2018-09-01
2018-09-02,7199.1678,7379.7302,7015.22,109835,7185.01,2018-09-02
2018-09-03,7300.5688,7346.243,7130.63,78094,7290.31,2018-09-03
2018-09-04,7263.9886,7411.5519,7184.0,83869,7258.99,2018-09-04
2018-09-05,7358.733,7411.85,6715.0813,143455,7361.0,2018-09-05
2018-09-06,6597.9301,7387.0,6277.1436,155318,6679.3,2018-09-06
2018-09-07,6512.2254,6705.59,6253.29,100053,6493.09,2018-09-07
2018-09-08,6397.602,6525.0,6114.5703,86195,6400.0,2018-09-08
2018-09-09,6184.3471,6465.46,6113.23,76776,6178.31,2018-09-09
2018-09-10,6246.3219,6451.51,6094.38,72446,6236.04,2018-09-10
2018-09-11,6314.8966,6404.0283,6170.3513,77963,6301.99,2018-09-11
2018-09-12,6290.8778,6405.0,6162.06,75353,6279.99,2018-09-12
2018-09-13,6334.9452,6531.8764,6192.89,86424,6322.45,2018-09-13
2018-09-14,6487.2714,6587.122,6324.37,79725,6485.7,2018-09-14
2018-09-15,6477.8345,6587.0,6384.36,52019,6476.51,2018-09-15
2018-09-16,6514.6406,6570.1,6379.6532,49523,6520.15,2018-09-16
2018-09-17,6498.9777,6538.7585,6203.109,73809,6499.98,2018-09-17
2018-09-18,6250.4833,6530.24,6200.0,66187,6254.52,2018-09-18
2018-09-19,6335.5528,6523.6322,6114.6214,83973,6332.34,2018-09-19
2018-09-20,6393.5072,6550.8265,6100.0,63479,6388.4,2018-09-20
2018-09-21,6493.8788,6782.6413,6333.63,107625,6492.98,2018-09-21
2018-09-22,6759.4673,6832.8063,6483.83,73381,6749.45,2018-09-22
2018-09-23,6722.0229,6826.28,6624.79,63042,6710.01,2018-09-23
2018-09-24,6707.6918,6774.91,6558.412,81806,6702.22,2018-09-24
2018-09-25,6583.7012,6721.68,6330.4503,89088,6581.52,2018-09-25
2018-09-26,6442.4044,6579.59,6324.96,73335,6428.99,2018-09-26
2018-09-27,6465.3112,6736.0861,6379.44,70457,6461.51,2018-09-27
2018-09-28,6690.4081,6814.3335,6431.95,101311,6681.62,2018-09-28
2018-09-29,6633.9071,6792.28,6466.2348,71540,6610.76,2018-09-29
2018-09-30,6596.2981,6658.8663,6454.0,57218,6579.38,2018-09-30
2018-10-01,6623.4572,6660.7935,6507.373,50412,6597.81,2018-10-01
2018-10-02,6605.1916,6638.15,6477.57,66321,6571.2,2018-10-02
2018-10-03,6521.3876,6597.0,6427.0548,61646,6500.0,2018-10-03
2018-10-04,6502.3775,6638.7736,6396.34,52686,6456.77,2018-10-04
2018-10-05,6587.2231,6700.1623,6450.58,48246,6547.56,2018-10-05
2018-10-06,6630.4328,6643.3757,6510.0,35332,6582.12,2018-10-06
2018-10-07,6593.7508,6635.3841,6526.1431,36916,6544.08,2018-10-07
2018-10-08,6609.1813,6713.6753,6493.92,52723,6577.63,2018-10-08
2018-10-09,6660.559,6670.3837,6541.06,44453,6604.75,2018-10-09
2018-10-10,6642.4949,6644.1495,6498.1969,52309,6588.8,2018-10-10
2018-10-11,6603.6594,6607.0548,6170.6223,118451,6517.55,2018-10-11
2018-10-12,6225.8042,6520.43,6055.28,70662,6152.76,2018-10-12
2018-10-13,6282.9516,6325.7355,6109.79,43484,6185.15,2018-10-13
2018-10-14,6316.6896,6397.3184,6168.83,48959,6199.69,2018-10-14
2018-10-15,6317.5704,7403.4963,6143.08,181980,6183.0,2018-10-15
2018-10-16,6685.3622,6810.3949,6149.28,82874,6441.74,2018-10-16
2018-10-17,6704.7601,6745.7705,6386.4,58647,6461.2,2018-10-17
2018-10-18,6666.763,6718.3584,6407.69,60383,6437.29,2018-10-18
2018-10-19,6581.8201,6607.4202,6350.0,54626,6396.18,2018-10-19
2018-10-20,6515.7359,6596.4335,6355.99,42080,6383.46,2018-10-20
2018-10-21,6561.8565,6631.4019,6363.02,26599,6412.86,2018-10-21
2018-10-22,6556.138,6598.8629,6401.01,44276,6413.38,2018-10-22
2018-10-23,6539.2058,6553.4109,6372.53,45241,6406.06,2018-10-23
2018-10-24,6509.7367,6584.1033,6354.26,41176,6393.41,2018-10-24
2018-10-25,6524.5053,6536.5302,6393.0,38360,6411.96,2018-10-25
2018-10-26,6492.3486,6558.4378,6361.73,37650,6393.53,2018-10-26
2018-10-27,6519.0344,6544.9565,6377.81,29984,6406.1,2018-10-27
2018-10-28,6490.918,6502.4864,6381.25,23293,6407.66,2018-10-28
2018-10-29,6469.1304,6484.5979,6288.7375,52184,6405.57,2018-10-29
2018-10-30,6329.2411,6420.0,6208.37,41941,6266.52,2018-10-30
2018-10-31,6311.1426,6400.3947,6238.5286,39693,6269.46,2018-10-31
2018-11-01,6354.1679,6419.7181,6199.25,40689,6303.27,2018-11-01
2018-11-02,6392.9386,6436.5649,6288.01,36553,6340.99,2018-11-02
2018-11-03,6421.252,6426.128,6328.33,34182,6350.43,2018-11-03
2018-11-04,6378.663,6514.5565,6312.48,35495,6335.0,2018-11-04
2018-11-05,6467.9055,6481.9589,6310.57,33286,6421.76,2018-11-05
2018-11-06,6449.1362,6506.1125,6369.89,43385,6403.2,2018-11-06
2018-11-07,6501.473,6594.2641,6378.24,51700,6447.5,2018-11-07
2018-11-08,6550.3759,6563.1047,6442.47,41445,6501.0,2018-11-08
2018-11-09,6465.1281,6511.27,6372.5477,40966,6405.49,2018-11-09
2018-11-10,6404.2387,6451.0337,6307.0,20031,6325.0,2018-11-10
2018-11-11,6421.4568,6453.0337,6323.0,30015,6349.32,2018-11-11
2018-11-12,6433.9753,6471.8814,6269.46,36245,6357.54,2018-11-12
2018-11-13,6428.7193,6471.2445,6298.5,44946,6318.0,2018-11-13
2018-11-14,6352.0398,6388.6249,5544.0328,146272,6260.91,2018-11-14
2018-11-15,5804.647,6298.47,5324.0,150211,5595.91,2018-11-15
2018-11-16,5705.1453,5732.3009,5199.8,106023,5585.0,2018-11-16
2018-11-17,5638.195,5649.1,5411.74,62145,5508.71,2018-11-17
2018-11-18,5613.9604,5731.8396,5452.63,58846,5503.36,2018-11-18
2018-11-19,5631.1568,5658.47,4811.6753,227473,5559.26,2018-11-19
2018-11-20,4854.953,5559.69,4244.5261,338956,4735.44,2018-11-20
2018-11-21,4496.4697,4897.36,4048.58,203922,4352.0,2018-11-21
2018-11-22,4632.6412,4690.4343,4242.33,115578,4538.01,2018-11-22
2018-11-23,4351.5547,4589.53,4184.0149,135078,4275.23,2018-11-23
2018-11-24,4394.8852,4498.3314,3833.4923,184977,4288.26,2018-11-24
2018-11-25,3889.2765,4376.88,3607.4897,252223,3785.65,2018-11-25
2018-11-26,4048.169,4171.7363,3474.73,238465,3938.89,2018-11-26
2018-11-27,3831.9838,4069.59,3522.28,185918,3727.34,2018-11-27
2018-11-28,3864.5452,4406.5906,3548.76,220082,3771.01,2018-11-28
2018-11-29,4270.5498,4457.4131,3771.0,186835,4220.16,2018-11-29
2018-11-30,4302.9129,4409.77,3940.5083,186377,4249.8,2018-11-30
2018-12-01,4039.3181,4316.429,3861.0,119892,3971.06,2018-12-01
2018-12-02,4210.9366,4336.7465,3904.34,97760,4140.39,2018-12-02
2018-12-03,4156.197,4265.0,3839.0018,124256,4102.05,2018-12-03
2018-12-04,3900.6339,4115.15,3747.0,131536,3834.34,2018-12-04
2018-12-05,3978.9556,4033.98,3730.0,148330,3903.52,2018-12-05
2018-12-06,3746.6959,3913.62,3496.6652,170447,3696.69,2018-12-06
2018-12-07,3483.0193,3844.79,3237.0804,230015,3437.26,2018-12-07
2018-12-08,3418.1693,3604.2829,3210.0,141964,3380.68,2018-12-08
2018-12-09,3435.437,3690.8098,3241.0,99889,3398.8,2018-12-09
2018-12-10,3568.8055,3638.016,3371.09,112573,3529.75,2018-12-10
2018-12-11,3528.68,3588.43,3355.0,10375,3408.0,2018-12-11
2018-12-12,3406.41,3427.27,3292.65,8951,3353.42,2018-12-12
2018-12-13,3345.01,3490.0,3325.7,7284,3430.18,2018-12-13
2018-12-14,3430.2,3441.13,3221.14,11715,3262.73,2018-12-14
2018-12-15,3263.55,3294.81,3135.55,14437,3195.75,2018-12-15
2018-12-16,3252.1273,3343.8843,3122.28,97218,3179.54,2018-12-16
2018-12-17,3258.3507,3621.8349,3178.23,158885,3193.78,2018-12-17
2018-12-18,3533.6492,3708.0971,3181.26,132950,3496.73,2018-12-18
2018-12-19,3699.4212,3950.3905,3422.77,213851,3667.16,2018-12-19
2018-12-20,3719.2332,4194.9232,3642.69,262788,3684.5,2018-12-20
2018-12-21,4102.0878,4188.9162,3656.75,185265,4073.77,2018-12-21
2018-12-22,3872.6405,4162.0,3770.0,99216,3841.08,2018-12-22
2018-12-23,4012.4944,4088.0332,3780.09,86885,3980.9,2018-12-23
2018-12-24,3979.6857,4269.8794,3900.0,125923,3943.83,2018-12-24
2018-12-25,4054.949,4236.84,3702.9642,124425,4036.0,2018-12-25
2018-12-26,3795.1936,4049.23,3674.73,84729,3779.99,2018-12-26
2018-12-27,3829.3684,3866.577,3585.883,88838,3810.01,2018-12-27
2018-12-28,3628.0322,3977.9044,3566.0,83854,3591.69,2018-12-28
2018-12-29,3973.3389,4035.1003,3575.0,44380,3884.97,2018-12-29
2018-12-30,3834.3663,3961.85,3702.51,34487,3725.48,2018-12-30
2018-12-31,3904.5527,3913.8737,3688.76,36660,3835.79,2018-12-31
2019-01-01,3766.7715,3918.4904,3630.0,31476,3693.3,2019-01-01
2019-01-02,3909.2479,4018.8959,3629.66,36643,3823.44,2019-01-02
2019-01-03,3902.1898,3918.67,3769.1272,52494,3885.87,2019-01-03
2019-01-04,3811.5191,3893.4,3746.6386,55127,3787.81,2019-01-04
2019-01-05,3842.4449,3896.4341,3732.38,56746,3817.71,2019-01-05
2019-01-06,3834.4529,4125.8597,3780.0,66064,3791.84,2019-01-06
2019-01-07,4033.5984,4090.0,3753.0,101392,4040.71,2019-01-07
2019-01-08,4011.1705,4109.0726,3946.6436,93848,4005.45,2019-01-08
2019-01-09,3997.1989,4112.0,3934.73,114256,3994.9,2019-01-09
2019-01-10,4005.4535,4060.0,3592.0891,127992,4000.18,2019-01-10
2019-01-11,3618.3562,3688.3426,3538.1786,102105,3630.0742,2019-01-11
2019-01-12,3628.7782,3650.0233,3567.3562,71827,3609.4872,2019-01-12
2019-01-13,3606.7411,3632.8586,3469.0924,78796,3501.6806,2019-01-13
2019-01-14,3500.4309,3706.7955,3489.7769,123998,3647.9907,2019-01-14
2019-01-15,3653.1175,3677.9524,3557.3283,94416,3582.6863,2019-01-15
2019-01-16,3580.6451,3666.4596,3570.0102,78348,3607.3622,2019-01-16
2019-01-17,3606.2221,3651.5641,3545.712,68252,3635.5313,2019-01-17
2019-01-18,3625.0922,3632.1097,3575.9577,57900,3604.428,2019-01-18
2019-01-19,3619.0673,3755.3064,3617.1578,43429,3685.3828,2019-01-19
2019-01-20,3707.7594,3737.1294,3516.2096,45486,3557.9467,2019-01-20
2019-01-21,3553.4445,3579.2495,3499.3209,35711,3543.9377,2019-01-21
2019-01-22,3545.6406,3633.1271,3445.5821,51673,3594.4924,2019-01-22
2019-01-23,3582.8428,3616.1376,3529.5329,46263,3563.3734,2019-01-23
2019-01-24,3562.6838,3601.1846,3537.9284,52768,3582.0188,2019-01-24
2019-01-25,3575.7554,3588.9632,3524.2348,91186,3570.2354,2019-01-25
2019-01-26,3576.6868,3667.4253,3558.7637,80337,3574.8573,2019-01-26
2019-01-27,3573.1305,3586.6507,3496.0834,87016,3554.3285,2019-01-27
2019-01-28,3553.7728,3558.8602,3392.9407,108729,3443.6096,2019-01-28
2019-01-29,3442.3211,3451.1573,3357.5609,78769,3415.8733,2019-01-29
2019-01-30,3415.7421,3484.4939,3393.4324,88979,3464.5475,2019-01-30
2019-01-31,3462.1965,3495.5487,3422.0841,77328,3436.1705,2019-01-31
2019-02-01,3437.8822,3490.8221,3402.1726,77135,3466.3438,2019-02-01
2019-02-02,3473.2786,3529.6378,3448.2467,57507,3510.9346,2019-02-02
2019-02-03,3506.911,3514.8095,3428.81,66008,3459.7634,2019-02-03
2019-02-04,3456.7628,3481.3477,3432.2278,64191,3460.0016,2019-02-04
2019-02-05,3458.8856,3477.6147,3442.5963,64420,3468.1265,2019-02-05
2019-02-06,3470.9595,3482.1586,3379.4847,94491,3407.165,2019-02-06
2019-02-07,3400.0019,3418.6236,3382.3392,45484,3391.2629,2019-02-07
2019-02-08,3399.1449,3732.6411,3380.8013,114190,3657.5602,2019-02-08
2019-02-09,3661.6318,3681.8991,3630.3559,72673,3664.1675,2019-02-09
2019-02-10,3667.1693,3689.9058,3616.3729,82815,3684.6305,2019-02-10
2019-02-11,3680.1595,3683.5135,3613.3579,88505,3625.4287,2019-02-11
2019-02-12,3631.0671,3666.1044,3589.1952,92173,3630.914,2019-02-12
2019-02-13,3634.6703,3671.4302,3594.5951,110726,3613.6903,2019-02-13
2019-02-14,3611.696,3631.163,3574.7662,84094,3594.3314,2019-02-14
2019-02-15,3593.2585,3685.1703,3582.8838,78113,3627.9908,2019-02-15
2019-02-16,3619.066,3704.3767,3605.2841,63496,3624.8178,2019-02-16
2019-02-17,3623.2023,3699.7522,3606.1751,106914,3672.0533,2019-02-17
2019-02-18,3678.621,3939.9136,3666.0697,134062,3911.3273,2019-02-18
2019-02-19,3899.6402,4003.1729,3865.9334,148748,3921.455,2019-02-19
2019-02-20,3919.6903,3993.1515,3887.5452,105996,3974.7038,2019-02-20
2019-02-21,3978.1949,4025.8601,3905.3191,105622,3943.4587,2019-02-21
2019-02-22,3945.8559,3997.4482,3932.5521,67173,3979.4063,2019-02-22
2019-02-23,3978.4104,4180.3204,3942.8971,107788,4136.33,2019-02-23
2019-02-24,4140.4861,4210.6925,3764.2324,101943,3798.2425,2019-02-24
2019-02-25,3761.842,3882.7461,3758.2622,64314,3840.8797,2019-02-25
2019-02-26,3834.2966,3846.4685,3786.095,35167,3815.0882,2019-02-26
2019-02-27,3821.5798,3852.1901,3716.6133,57545,3827.3716,2019-02-27
2019-02-28,3827.534,3899.8002,3788.0841,66300,3822.9593,2019-02-28
2019-03-01,3817.8268,3862.0033,3815.9667,49384,3832.7493,2019-03-01
2019-03-02,3833.501,3850.2835,3780.6301,31170,3833.4415,2019-03-02
2019-03-03,3828.2669,3844.1766,3784.3974,25827,3811.6854,2019-03-03
2019-03-04,3818.0278,3840.3682,3688.8605,53654,3729.3217,2019-03-04
2019-03-05,3732.3802,3895.239,3719.4466,46656,3876.0173,2019-03-05
2019-03-06,3869.8892,3914.7041,3834.9629,38902,3875.5185,2019-03-06
2019-03-07,3879.6789,3922.2585,3858.7986,38888,3889.6971,2019-03-07
2019-03-08,3892.4781,3944.4029,3822.0493,49666,3876.168,2019-03-08
2019-03-09,3874.6931,3984.4689,3862.7668,46956,3950.531,2019-03-09
2019-03-10,3951.4373,3951.4642,3891.3831,31901,3927.2587,2019-03-10
2019-03-11,3925.1682,3943.4744,3846.9071,49146,3878.8704,2019-03-11
2019-03-12,3883.0533,3915.7139,3833.9301,39176,3892.2228,2019-03-12
2019-03-13,3890.2976,3902.0711,3852.8238,34841,3876.2592,2019-03-13
2019-03-14,3878.6479,3914.2394,3843.2709,34706,3886.6155,2019-03-14
2019-03-15,3886.2162,3947.2833,3881.6327,35689,3934.4276,2019-03-15
2019-03-16,3944.196,4086.0585,3942.4725,46284,4027.5341,2019-03-16
